session;date;dorsal;player;time;total_distance;minute_distance;distance_vrange1;distance_vrange2;distance_vrange3;distance_vrange4;distance_vrange5;distance_vrange6;max_speed;average_speed;num_dec_expl;max_dec;num_acc_expl;max_acc;player_load;hmld;hmld_count;hmld_relative;hmld_time;hid_intervals;num_hids;hsr;sprints;num_hsr;time_vrange4;rpe
Sesión Nº 23;8/9/2024;16;Nacho;72.11;3901.70;54.11;1110.78;1240.78;1135.29;239.20;37.91;18.80;26.58;3.19;47;-5,488;34;5,716;0.00;450.04;171;6.24;2.91;0.79;5;54.85;1;5;0.83;
Sesión Nº 23;8/9/2024;17;E. Jiménez;72.11;3900.13;54.09;1253.18;1204.28;1011.98;296.53;27.70;14.33;25.95;3.36;43;-5,240;53;5,645;0.00;495.69;183;6.87;3.30;0.40;4;38.95;1;4;1.05;2
Sesión Nº 23;8/9/2024;18;Burlamaqui;72.11;4367.80;60.57;1226.16;1118.70;1434.04;430.00;19.97;26.42;28.09;3.78;71;-5,710;65;4,901;0.00;646.75;247;8.97;3.90;0.00;2;40.91;1;2;1.52;6
Sesión Nº 23;8/9/2024;19;De Santis;72.11;4275.61;59.29;1194.41;1257.11;1231.94;440.46;32.95;39.31;28.60;3.85;47;-6,338;57;5,542;0.00;642.75;206;8.91;3.81;0.46;5;66.80;2;5;1.56;
Sesión Nº 23;8/9/2024;20;Miki Codina;72.11;4206.49;58.33;1274.16;1193.22;1284.38;278.52;43.76;5.59;23.70;3.42;43;-5,376;43;5,071;0.00;495.75;169;6.88;3.00;0.55;5;47.42;0;5;1.00;
Sesión Nº 23;8/9/2024;21;Sito;72.11;3786.71;52.51;1227.49;1289.30;952.61;205.96;19.29;0.00;22.27;3.33;41;-5,607;47;4,785;0.00;395.15;152;5.48;2.57;1.07;3;19.29;0;3;0.74;4
Sesión Nº 23;8/9/2024;22;S. Montero;72.11;4208.61;58.36;1184.25;1151.93;1324.44;402.99;24.97;36.29;28.72;3.83;40;-6,159;44;4,513;0.00;568.25;187;7.88;3.41;1.15;3;60.65;3;3;1.47;4
Sesión Nº 23;8/9/2024;23;Ñito González;72.11;4280.24;59.36;1320.41;1226.27;1305.66;284.54;36.75;19.37;26.44;3.67;29;-3,929;40;4,434;0.00;493.20;169;6.84;3.04;0.23;3;51.30;1;3;1.03;4
Amistoso x  C.F Benidorm;8/10/2024;2;San Emeterio;93.94;10109.16;107.61;1258.84;2429.21;3607.47;2125.37;312.65;296.30;30.42;6.36;135;-7,518;98;4,887;0.00;2297.81;457;24.46;10.63;3.02;35;604.15;19;35;7.70;8
Amistoso x  C.F Benidorm;8/10/2024;4;A. Hernández;93.94;9817.82;104.51;1270.05;2339.26;3873.58;1798.67;264.89;198.71;28.71;6.18;109;-6,629;123;5,068;0.00;2095.27;490;22.30;10.39;3.12;30;457.64;13;30;6.56;9
Amistoso x  C.F Benidorm;8/10/2024;5;Llonch;93.94;10889.53;115.92;1184.58;2178.35;4850.13;2366.25;230.80;23.92;24.32;6.89;123;-6,443;94;4,248;0.00;1915.82;505;20.39;10.43;4.60;22;242.09;3;22;8.60;9
Amistoso x  C.F Benidorm;8/10/2024;7;Zequi;93.94;10177.61;108.34;1125.26;2237.91;4160.47;1897.28;322.79;321.92;30.07;6.36;124;-8,146;100;4,775;0.00;2362.61;489;25.15;10.66;2.35;38;638.11;22;38;6.78;
Amistoso x  C.F Benidorm;8/10/2024;9;Loca;93.94;8772.25;93.38;1160.30;2547.81;3229.29;1325.33;270.10;164.45;31.60;5.51;90;-8,152;80;4,727;0.00;1599.73;351;17.03;7.42;2.96;32;426.06;11;32;4.69;9
Amistoso x  C.F Benidorm;8/10/2024;10;Borja M.;93.94;10223.01;108.83;1042.84;3096.11;3653.94;1699.89;399.23;273.53;29.75;6.46;143;-6,754;123;4,703;0.00;2385.57;499;25.39;10.49;2.14;47;649.77;21;47;6.05;8
Amistoso x  C.F Benidorm;8/10/2024;17;E. Jiménez;93.94;10163.80;108.20;1248.31;2618.87;3794.19;2011.01;265.82;156.16;29.60;6.41;128;-7,034;127;4,993;0.00;2099.07;512;22.34;10.03;2.27;36;410.64;15;36;7.21;10
Amistoso x  C.F Benidorm;8/10/2024;18;Burlamaqui;93.94;10405.30;110.77;1152.39;2552.61;4282.27;1930.71;235.22;158.23;32.48;6.53;141;-7,249;128;5,376;0.00;2189.12;546;23.30;10.51;2.89;32;387.32;9;32;6.94;9
Amistoso x  C.F Benidorm;8/10/2024;20;Miki Codina;93.94;9552.29;101.69;1488.16;2005.12;3891.38;1539.22;297.33;256.33;32.15;6.01;114;-7,139;104;4,683;0.00;2084.76;453;22.19;9.83;2.63;31;542.82;12;31;5.49;
Amistoso x  C.F Benidorm;8/10/2024;23;Ñito González;93.94;10426.41;110.99;1211.60;2300.79;3986.70;2196.60;440.73;253.78;29.19;6.61;92;-6,573;99;4,467;0.00;2309.23;460;24.58;10.44;1.97;47;684.18;18;47;7.87;10
Sesión Nª 24;8/13/2024;2;San Emeterio;71.41;5541.78;77.60;1058.27;1299.38;1794.86;889.49;222.53;170.67;27.60;4.37;79;-6,454;67;4,984;0.00;1276.73;290;17.88;5.98;0.87;19;385.86;11;19;3.11;7
Sesión Nª 24;8/13/2024;3;Mendibe;71.41;5721.98;80.12;1122.40;1429.21;1833.20;825.21;249.94;159.46;27.91;4.58;89;-6,017;78;5,124;0.00;1358.08;327;19.02;6.64;0.73;20;408.20;12;20;2.92;7
Sesión Nª 24;8/13/2024;4;A. Hernández;71.41;5580.62;78.14;1174.79;1414.24;1944.96;731.72;148.20;83.29;25.84;4.56;60;-5,117;64;4,853;0.00;1026.03;286;14.37;5.65;2.33;11;231.50;5;11;2.61;7
Sesión Nª 24;8/13/2024;5;Llonch;71.41;5662.32;79.29;1236.98;1340.68;1857.60;871.78;126.79;130.22;27.05;4.43;67;-5,829;49;4,517;0.00;1010.31;274;14.15;5.40;0.81;12;250.47;8;12;3.11;9
Sesión Nª 24;8/13/2024;6;Julio;71.41;5017.34;70.26;1195.47;1210.30;1558.54;727.73;182.52;101.76;26.03;4.02;44;-5,691;64;4,891;0.00;986.84;224;13.82;4.76;1.05;16;277.66;8;16;2.58;9
Sesión Nª 24;8/13/2024;7;Zequi;71.41;5297.47;74.18;1175.79;1362.01;1515.74;765.05;250.90;144.10;26.59;4.21;69;-5,796;71;5,187;0.00;1243.02;279;17.41;5.71;0.65;23;394.39;11;23;2.66;9
Sesión Nª 24;8/13/2024;8;Nsue;71.41;5537.82;77.55;1226.30;1378.57;1774.61;815.72;101.68;9.76;24.42;4.18;24;-4,500;46;4,777;0.00;695.43;189;9.74;3.87;0.18;8;96.22;1;8;2.82;
Sesión Nª 24;8/13/2024;9;Loca;71.41;5180.55;72.54;1110.21;1552.10;1543.07;595.89;164.08;124.39;26.91;4.06;57;-6,758;56;4,715;0.00;1006.47;250;14.09;5.11;1.11;15;286.62;8;15;2.10;5
Sesión Nª 24;8/13/2024;10;Borja M.;71.41;4850.05;67.92;1151.27;1348.77;1298.58;599.21;207.92;155.18;27.99;4.15;32;-5,772;38;4,564;0.00;966.74;183;13.54;4.12;0.71;18;344.95;11;18;2.08;6
Sesión Nª 24;8/13/2024;11;Pol Roige;71.41;5988.96;83.86;1094.31;1394.87;2323.04;732.14;192.89;169.69;29.30;4.84;67;-5,549;67;5,577;0.00;1229.83;299;17.22;5.97;0.68;21;357.20;9;21;2.56;
Sesión Nª 24;8/13/2024;15;Álvaro;71.41;5142.01;72.00;1455.70;1257.65;1540.62;479.18;168.06;46.53;25.91;3.88;27;-4,457;54;5,033;0.00;813.50;205;11.39;4.22;1.34;11;214.59;2;11;1.72;6
Sesión Nª 24;8/13/2024;16;Nacho;71.41;5128.11;71.81;1001.60;1462.40;1754.54;486.89;156.53;63.08;26.54;3.93;55;-5,170;49;4,680;0.00;892.25;237;12.49;4.78;0.20;12;217.12;4;12;1.73;
Sesión Nª 24;8/13/2024;17;E. Jiménez;71.41;5630.73;78.85;1264.44;1192.71;1858.99;849.14;268.73;114.81;28.66;4.58;78;-7,008;89;5,565;0.00;1374.72;323;19.25;6.62;1.09;22;368.22;10;22;3.04;9
Sesión Nª 24;8/13/2024;18;Burlamaqui;71.41;5250.03;73.52;1452.96;1354.65;1462.30;619.41;153.93;107.32;31.30;4.08;62;-6,085;73;4,896;0.00;1103.15;307;15.45;5.74;0.94;15;261.25;7;15;2.18;8
Sesión Nª 24;8/13/2024;19;De Santis;71.41;5299.60;74.21;1272.26;1907.50;1297.77;501.29;211.53;56.54;29.08;4.30;40;-5,117;60;5,579;0.00;905.75;253;12.68;4.64;1.25;15;264.38;4;15;1.75;
Sesión Nª 24;8/13/2024;20;Miki Codina;71.41;5486.14;76.82;1262.14;1232.82;1849.38;661.11;240.60;157.44;27.66;4.41;65;-5,169;66;4,682;0.00;1256.38;299;17.59;5.96;1.45;18;394.40;10;18;2.34;4
Sesión Nª 24;8/13/2024;21;Sito;71.41;4995.16;69.95;1315.89;1415.08;1415.82;487.62;147.59;122.62;26.02;3.97;41;-5,705;67;4,748;0.00;963.35;228;13.49;4.83;0.87;14;269.01;9;14;1.73;7
Sesión Nª 24;8/13/2024;22;S. Montero;71.41;5656.67;79.21;1390.07;1152.36;1970.75;828.24;166.84;52.36;25.45;4.50;68;-5,831;67;4,612;0.00;1075.37;293;15.06;5.65;1.53;14;218.59;5;14;2.88;9
Sesión Nª 24;8/13/2024;23;Ñito González;71.41;6092.63;85.31;1116.17;1502.10;2062.34;842.61;309.93;82.86;28.16;4.76;45;-4,602;59;4,690;0.00;1282.31;292;17.96;6.19;0.60;24;389.19;7;24;2.91;8
Sesión Nº 25;8/14/2024;2;San Emeterio;47.56;1626.27;34.19;880.72;316.05;267.25;72.25;26.50;18.04;25.54;1.95;17;-5,308;13;3,859;0.00;205.40;64;4.32;1.16;0.61;2;43.93;2;2;0.25;3
Sesión Nº 25;8/14/2024;3;Mendibe;47.56;2060.26;43.32;830.11;566.45;400.55;116.03;6.25;0.00;21.82;2.23;15;-4,607;18;4,051;0.00;182.65;85;3.84;1.28;0.00;1;6.25;0;1;0.41;2
Sesión Nº 25;8/14/2024;4;A. Hernández;47.56;2135.35;44.90;897.11;557.24;423.55;91.95;0.00;0.00;18.45;2.24;27;-5,239;19;4,213;0.00;205.88;111;4.33;1.59;0.00;0;0.00;0;0;0.33;2
Sesión Nº 25;8/14/2024;5;Llonch;27.19;1136.58;41.80;565.50;243.16;198.56;10.96;0.00;0.00;16.57;2.04;11;-3,864;3;3,337;0.00;71.78;49;2.64;0.66;0.00;0;0.00;0;0;0.04;3
Sesión Nº 25;8/14/2024;6;Julio;55.67;2237.74;40.19;1067.03;400.97;484.45;125.88;2.45;0.00;21.08;2.03;10;-4,317;17;3,757;0.00;178.87;70;3.21;1.13;0.00;0;0.00;0;0;0.46;3
Sesión Nº 25;8/14/2024;7;Zequi;55.67;2357.74;42.35;1058.51;549.95;410.36;143.98;27.28;0.00;22.47;1.98;22;-4,977;28;4,821;0.00;254.79;97;4.58;1.67;1.91;4;27.28;0;4;0.51;
Sesión Nº 25;8/14/2024;8;Nsue;47.56;597.76;12.57;470.44;88.19;39.05;0.00;0.00;0.00;11.92;1.12;4;-3,113;5;3,214;0.00;27.43;22;0.58;0.28;0.00;0;0.00;0;0;0.00;3
Sesión Nº 25;8/14/2024;9;Loca;55.67;2023.35;36.34;826.63;412.42;400.19;209.11;18.71;0.00;22.32;1.72;23;-4,194;30;4,367;0.00;271.27;105;4.87;1.68;0.55;4;18.71;0;4;0.75;5
Sesión Nº 25;8/14/2024;10;Borja M.;47.56;2329.51;48.98;1060.79;579.65;395.18;111.81;55.17;21.38;26.00;2.54;12;-4,460;16;3,741;0.00;260.37;71;5.47;1.39;2.14;5;76.55;3;5;0.38;3
Sesión Nº 25;8/14/2024;11;Pol Roige;47.33;2150.75;45.44;926.21;531.72;345.67;152.58;44.08;30.55;27.14;2.31;12;-4,227;19;4,283;0.00;299.79;75;6.33;1.37;1.25;5;72.78;3;5;0.54;
Sesión Nº 25;8/14/2024;15;Álvaro;47.56;1987.12;41.78;999.88;357.04;361.34;87.21;4.95;0.00;21.59;2.13;29;-4,526;22;4,565;0.00;202.68;98;4.26;1.44;0.00;1;4.95;0;1;0.31;3
Sesión Nº 25;8/14/2024;16;Nacho;47.56;1768.58;37.19;785.13;405.51;325.53;105.48;7.20;2.87;24.42;1.83;8;-4,039;10;5,158;0.00;160.29;55;3.37;0.98;0.00;1;10.07;0;1;0.38;
Sesión Nº 25;8/14/2024;17;E. Jiménez;47.56;2047.99;43.06;919.07;410.91;343.53;178.89;26.80;3.58;24.24;2.20;14;-4,198;19;4,196;0.00;250.11;83;5.26;1.37;1.90;4;30.38;0;4;0.62;3
Sesión Nº 25;8/14/2024;18;Burlamaqui;55.67;2498.10;44.87;1154.52;468.74;582.56;126.42;15.97;18.40;28.23;2.20;29;-4,264;36;4,534;0.00;325.79;137;5.85;2.14;0.01;2;31.90;1;2;0.47;7
Sesión Nº 25;8/14/2024;19;De Santis;47.56;2586.66;54.39;1018.02;717.46;376.94;229.12;43.28;32.19;26.34;2.73;21;-5,331;26;4,204;0.00;348.40;95;7.33;1.73;1.42;6;74.87;3;6;0.81;
Sesión Nº 25;8/14/2024;20;Miki Codina;55.67;2393.22;42.99;1031.02;560.14;516.30;120.66;33.24;3.66;25.11;2.42;18;-4,801;24;4,305;0.00;280.22;104;5.03;1.78;3.57;3;36.90;1;3;0.43;3
Sesión Nº 25;8/14/2024;21;Sito;47.56;1793.76;37.72;912.17;378.85;300.23;131.48;18.86;6.55;25.40;2.12;14;-4,819;25;4,591;0.00;236.78;80;4.98;1.42;3.28;3;25.41;1;3;0.46;3
Sesión Nº 25;8/14/2024;22;S. Montero;55.67;2591.98;46.56;1097.66;588.13;547.09;200.96;6.24;0.00;21.84;2.44;27;-4,349;33;4,164;0.00;277.93;118;4.99;1.88;0.00;1;6.24;0;1;0.74;4
Sesión Nº 25;8/14/2024;23;Ñito González;55.67;2575.31;46.26;994.55;532.50;625.88;195.43;23.16;25.01;27.17;2.40;24;-4,978;33;3,706;0.00;312.95;109;5.62;1.85;2.58;2;48.17;1;2;0.71;3
Sesión Nº 26;8/15/2024;2;San Emeterio;71.82;4607.78;64.15;1061.39;1093.83;1423.40;798.75;100.71;36.24;26.10;4.15;53;-6,864;34;4,903;0.00;747.52;201;10.41;3.89;0.77;10;128.91;3;10;2.81;4
Sesión Nº 26;8/15/2024;3;Mendibe;71.82;4060.75;56.54;1062.93;1178.55;1268.50;345.68;85.96;11.27;25.56;3.54;40;-6,476;44;5,012;0.00;535.79;191;7.46;3.21;0.80;7;97.23;1;7;1.23;2
Sesión Nº 26;8/15/2024;4;A. Hernández;71.82;4066.89;56.62;1004.91;1197.11;1290.75;434.40;36.84;0.00;23.09;3.69;30;-5,385;34;5,487;0.00;439.31;150;6.12;2.67;0.00;2;35.00;0;2;1.52;4
Sesión Nº 26;8/15/2024;5;Llonch;71.82;4426.83;61.63;1158.83;1071.73;1552.26;463.00;59.02;4.11;24.11;3.84;49;-7,153;39;4,587;0.00;643.39;224;8.96;3.93;0.29;4;60.02;1;4;1.69;5
Sesión Nº 26;8/15/2024;6;Julio;71.82;4018.86;55.95;1259.12;1067.10;1095.49;418.29;52.00;5.60;24.43;3.64;35;-4,839;49;5,268;0.00;559.20;174;7.79;3.11;0.23;5;57.60;1;5;1.48;6
Sesión Nº 26;8/15/2024;7;Zequi;71.82;4684.45;65.22;1138.71;1250.56;1255.09;705.32;180.14;63.35;27.32;4.40;42;-5,626;59;5,658;0.00;850.42;203;11.84;4.06;0.59;16;242.29;4;16;2.46;
Sesión Nº 26;8/15/2024;8;Nsue;71.82;4145.85;57.72;1404.90;1160.79;983.29;440.48;55.73;4.20;23.74;3.54;26;-6,007;29;6,038;0.00;463.82;137;6.46;2.69;2.03;6;59.94;0;6;1.55;
Sesión Nº 26;8/15/2024;9;Loca;71.82;3990.65;55.56;1064.22;1126.78;1085.48;501.88;97.35;8.49;24.46;3.52;42;-5,189;45;5,287;0.00;627.26;180;8.73;3.38;1.30;7;100.32;1;7;1.72;5
Sesión Nº 26;8/15/2024;10;Borja M.;71.82;4780.54;66.56;1045.80;1416.81;1340.65;544.48;179.00;162.37;28.64;4.35;38;-5,728;50;5,276;0.00;999.83;208;13.92;4.40;1.43;22;340.14;13;22;1.89;3
Sesión Nº 26;8/15/2024;11;Pol Roige;71.82;4694.95;65.37;1069.26;1352.09;1251.72;700.23;105.05;78.59;28.03;4.31;42;-6,406;51;4,918;0.00;735.77;168;10.24;3.31;3.04;12;170.12;7;12;2.41;
Sesión Nº 26;8/15/2024;14;S. Andersson;9.61;127.35;13.25;5.16;35.34;73.69;0.00;0.00;0.00;10.12;6.02;0;∞;0;-∞;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0;0.00;
Sesión Nº 26;8/15/2024;15;Álvaro;71.82;4143.89;57.70;1285.31;1119.35;1112.58;479.88;50.48;5.64;24.29;4.01;24;-4,641;40;5,234;0.00;469.25;144;6.53;2.72;2.08;5;51.92;1;5;1.68;
Sesión Nº 26;8/15/2024;16;Nacho;71.82;3731.30;51.95;1090.81;1015.81;1164.68;309.15;52.19;1.39;23.23;3.28;41;-5,764;36;4,883;0.00;451.61;162;6.29;3.12;0.69;5;51.75;0;5;1.08;
Sesión Nº 26;8/15/2024;17;E. Jiménez;71.82;4380.38;60.99;1034.70;1265.75;1366.92;536.17;52.90;22.81;26.25;3.92;59;-5,388;55;5,271;0.00;611.36;206;8.51;3.47;1.60;6;71.95;3;6;1.93;4
Sesión Nº 26;8/15/2024;18;Burlamaqui;71.82;3682.89;51.28;1229.16;835.42;1086.71;352.51;60.75;11.28;24.82;3.08;36;-5,595;66;4,814;0.00;613.64;203;8.54;3.46;0.33;6;66.99;2;6;1.24;6
Sesión Nº 26;8/15/2024;19;De Santis;51.15;1790.12;35.00;532.95;598.49;468.67;126.98;13.68;7.84;24.56;3.24;9;-4,713;13;6,201;0.00;155.15;57;3.03;0.92;0.72;2;20.86;1;2;0.45;
Sesión Nº 26;8/15/2024;20;Miki Codina;30.43;1425.66;46.85;353.37;469.08;374.73;144.90;14.01;0.70;23.15;3.95;18;-4,524;16;5,066;0.00;157.90;58;5.19;0.89;1.06;3;14.71;0;3;0.52;1
Sesión Nº 26;8/15/2024;21;Sito;71.82;4154.06;57.84;1171.12;1325.33;981.98;483.85;81.59;7.01;24.21;3.76;34;-6,034;62;5,688;0.00;632.35;179;8.80;3.41;1.17;9;88.61;1;9;1.69;5
Sesión Nº 26;8/15/2024;22;S. Montero;71.82;3951.48;55.02;1161.84;981.34;1231.43;371.87;76.46;9.25;24.10;3.43;50;-4,905;53;5,212;0.00;657.34;207;9.15;3.57;1.00;9;85.70;1;9;1.31;4
Sesión Nº 26;8/15/2024;23;Ñito González;71.82;4389.78;61.12;1148.29;959.63;1407.51;621.20;132.31;28.70;25.09;3.84;20;-3,854;35;5,104;0.00;583.27;146;8.12;2.89;0.93;12;156.72;3;12;2.18;5
Partido x C.F  La Nucia;8/16/2024;4;A. Hernández;99.44;9979.04;100.35;1463.83;2512.61;3692.78;1841.00;229.73;106.15;28.62;5.86;110;-7,525;120;5,093;0.00;1984.89;492;19.96;10.46;4.34;25;330.38;8;25;6.59;8
Partido x C.F  La Nucia;8/16/2024;6;Julio;99.44;11211.09;112.74;1117.62;2819.59;4804.16;1998.76;207.09;186.88;27.85;6.68;75;-6,108;80;4,306;0.00;1681.04;369;16.91;7.89;4.25;22;386.14;11;22;7.23;8
Partido x C.F  La Nucia;8/16/2024;7;Zequi;99.44;10575.48;106.35;1226.57;2763.00;3886.01;1852.93;358.03;305.20;28.89;6.16;137;-7,205;128;5,126;0.00;2342.40;496;23.56;10.42;2.13;44;658.44;20;44;6.50;
Partido x C.F  La Nucia;8/16/2024;8;Nsue;99.44;10690.95;107.51;1247.47;3065.54;4359.19;1658.00;106.29;48.04;28.25;6.20;55;-5,912;73;5,439;0.00;1316.83;327;13.24;7.14;10.81;11;148.18;4;11;5.96;
Partido x C.F  La Nucia;8/16/2024;15;Álvaro;99.44;9464.33;95.18;1720.14;2379.76;3811.10;1238.65;150.81;64.05;31.37;5.59;65;-5,135;79;5,626;0.00;1415.20;368;14.23;7.79;5.67;18;209.42;6;18;4.47;
Partido x C.F  La Nucia;8/16/2024;18;Burlamaqui;99.44;10834.64;108.96;1342.13;2737.41;4505.11;1711.46;177.67;160.80;31.61;6.31;147;-6,970;143;5,405;0.00;2087.90;569;21.00;10.91;4.51;21;328.74;10;21;6.16;9
Partido x C.F  La Nucia;8/16/2024;19;De Santis;99.44;9921.58;99.77;1323.14;3547.38;2610.13;1562.67;385.62;377.83;32.25;5.85;93;-7,206;115;5,330;0.00;2139.40;393;21.51;8.67;2.27;42;748.81;23;42;5.50;
Partido x C.F  La Nucia;8/16/2024;20;Miki Codina;99.44;10330.52;103.89;1513.86;2529.95;3802.55;1648.19;386.05;289.19;30.12;6.04;105;-7,173;96;5,035;0.00;2205.43;427;22.18;9.62;2.41;47;665.61;23;47;5.88;7
Partido x C.F  La Nucia;8/16/2024;21;Sito;99.44;9451.89;95.05;1457.09;3077.24;3264.48;1332.12;150.12;95.52;28.03;5.61;83;-6,937;113;5,026;0.00;1557.86;392;15.67;8.16;6.24;15;235.47;9;15;4.78;7
Partido x C.F  La Nucia;8/16/2024;27;Tommy;50.72;5267.06;103.85;639.87;1489.97;1964.77;802.43;161.31;112.50;29.21;6.05;57;-5,778;33;5,133;0.00;963.91;192;19.01;4.44;3.00;16;273.81;8;16;2.84;
Partido x U.D Alzira;8/17/2024;2;San Emeterio;96.76;10034.98;103.71;1438.43;2168.24;3529.63;2147.37;329.17;235.78;27.92;6.00;142;-5,818;121;5,051;0.00;2386.10;542;24.66;11.31;2.35;39;554.60;19;39;7.63;9
Partido x U.D Alzira;8/17/2024;3;Mendibe;96.76;9434.73;97.51;1495.84;2282.91;3457.56;1558.95;245.47;175.19;28.43;5.59;94;-7,418;107;5,090;0.00;1860.63;436;19.23;9.33;3.19;28;418.83;12;28;5.50;8
Partido x U.D Alzira;8/17/2024;5;Llonch;71.97;7976.59;110.83;1115.68;1565.25;3365.70;1534.31;159.72;41.69;26.18;6.40;104;-6,192;76;4,028;0.00;1330.35;360;18.48;6.72;2.92;18;200.79;3;18;5.50;9
Partido x U.D Alzira;8/17/2024;9;Loca;96.76;8429.52;87.12;1345.88;2600.37;2771.99;1218.80;203.84;163.51;29.68;5.11;94;-5,793;90;4,938;0.00;1440.36;348;14.89;6.88;3.73;24;364.91;10;24;4.30;8
Partido x U.D Alzira;8/17/2024;10;Borja M.;96.76;9438.07;97.54;1409.85;2851.89;3101.64;1364.90;373.41;250.96;29.72;5.75;103;-6,393;101;5,123;0.00;2068.30;427;21.38;9.62;2.42;37;617.78;18;37;4.86;9
Partido x U.D Alzira;8/17/2024;11;Pol Roige;96.76;9727.71;100.53;1428.39;2490.76;3806.54;1389.11;204.59;191.48;30.35;5.78;101;-6,291;95;4,645;0.00;1691.33;410;17.48;8.14;3.62;25;392.98;14;25;4.95;
Partido x U.D Alzira;8/17/2024;16;Nacho;96.76;9082.54;93.87;1356.15;2639.69;3298.41;1387.36;129.09;84.07;27.97;5.40;87;-5,460;80;5,400;0.00;1461.64;365;15.11;7.82;4.82;16;207.62;8;16;4.98;
Partido x U.D Alzira;8/17/2024;17;E. Jiménez;96.76;9245.50;95.55;1521.38;2280.80;3443.13;1579.39;200.56;66.87;26.14;5.55;111;-6,549;116;5,737;0.00;1780.81;481;18.41;9.41;4.09;23;257.13;6;23;5.62;7
Partido x U.D Alzira;8/17/2024;22;S. Montero;96.76;10221.91;105.64;1508.51;1915.13;4591.49;1918.75;211.20;46.99;26.60;6.30;118;-7,315;93;4,668;0.00;1788.60;472;18.48;9.47;5.39;18;246.21;5;18;7.00;10
Partido x U.D Alzira;8/17/2024;23;Ñito González;96.76;10459.17;108.09;1289.79;2186.19;4367.39;2112.65;207.42;189.28;28.37;6.36;109;-6,305;121;5,276;0.00;2042.78;494;21.11;10.04;4.15;24;387.63;10;24;7.61;10
Sesión Nº 27;8/20/2024;2;San Emeterio;67.94;3564.26;52.46;1182.18;1004.81;879.15;334.24;19.02;0.00;21.96;3.12;65;-5,708;64;4,732;0.00;546.92;244;8.05;3.69;0.35;3;19.02;0;3;1.19;7
Sesión Nº 27;8/20/2024;3;Mendibe;67.94;3502.76;51.56;1342.47;940.49;829.96;215.09;27.40;1.39;23.59;2.87;39;-7,267;59;4,585;0.00;470.94;215;6.93;3.44;0.60;4;28.79;0;4;0.76;4
Sesión Nº 27;8/20/2024;4;A. Hernández;67.94;3631.27;53.45;1360.86;1041.41;890.59;194.72;3.73;0.00;21.90;3.05;56;-4,896;55;4,276;0.00;458.20;246;6.74;3.58;0.00;1;3.73;0;1;0.72;5
Sesión Nº 27;8/20/2024;5;Llonch;67.94;3891.33;57.28;1455.32;794.37;1301.98;223.87;2.42;0.00;20.88;3.33;55;-5,738;39;3,822;0.00;540.99;239;7.96;3.76;0.00;0;0.00;0;0;0.85;9
Sesión Nº 27;8/20/2024;6;Julio;67.94;3320.16;48.87;1433.05;653.67;905.52;207.57;0.00;0.00;18.84;2.62;33;-5,394;50;4,589;0.00;407.98;190;6.00;2.99;0.00;0;0.00;0;0;0.79;6
Sesión Nº 27;8/20/2024;7;Zequi;67.94;3496.30;51.46;1440.31;854.06;733.22;282.73;24.13;16.69;26.78;2.85;56;-6,359;68;4,865;0.00;587.21;239;8.64;3.85;2.19;3;40.81;1;3;1.00;
Sesión Nº 27;8/20/2024;8;Nsue;67.94;3716.65;54.71;1416.70;944.39;888.35;317.55;19.75;1.46;24.31;2.99;39;-5,998;57;4,645;0.00;466.31;195;6.86;3.04;2.44;3;16.96;0;3;1.15;7
Sesión Nº 27;8/20/2024;9;Loca;67.94;2678.17;39.42;1115.73;706.58;561.25;170.80;0.61;0.00;19.37;2.17;34;-4,772;38;4,368;0.00;348.39;156;5.13;2.53;0.00;0;0.00;0;0;0.61;4
Sesión Nº 27;8/20/2024;10;Borja M.;67.94;3288.98;48.41;1513.87;794.16;563.57;210.71;46.14;29.98;28.97;2.69;48;-6,653;53;4,747;0.00;485.66;182;7.15;2.87;1.44;7;71.25;3;7;0.74;6
Sesión Nº 27;8/20/2024;11;Pol Roige;67.94;3536.98;52.06;1341.19;978.66;820.48;232.00;15.82;8.54;24.97;3.01;38;-4,708;59;4,332;0.00;490.44;200;7.22;3.34;0.26;3;23.16;2;3;0.84;
Sesión Nº 27;8/20/2024;15;Álvaro;67.94;3459.15;50.92;1542.20;772.48;840.20;186.06;13.50;0.00;22.00;2.90;52;-5,075;51;5,442;0.00;432.37;210;6.36;3.10;5.80;2;9.88;0;2;0.67;
Sesión Nº 27;8/20/2024;16;Nacho;67.94;3132.96;46.12;1263.36;882.96;692.26;141.43;0.60;0.00;20.38;2.56;41;-4,790;48;4,003;0.00;333.03;180;4.90;2.60;0.00;0;0.00;0;0;0.51;
Sesión Nº 27;8/20/2024;17;E. Jiménez;67.94;3894.54;57.33;1346.64;916.45;1012.25;386.81;86.09;33.77;28.98;3.27;78;-6,210;95;5,624;0.00;807.17;284;11.88;4.68;1.52;11;119.86;2;11;1.37;
Sesión Nº 27;8/20/2024;18;Burlamaqui;67.94;3893.83;57.31;1535.52;809.31;1013.47;336.30;47.80;14.45;27.04;3.25;82;-6,637;95;5,135;0.00;709.71;322;10.45;4.61;0.33;8;59.26;1;8;1.20;8
Sesión Nº 27;8/20/2024;19;De Santis;67.94;3345.28;49.24;1682.93;799.73;526.26;225.15;17.95;11.18;25.38;2.57;28;-5,481;39;4,429;0.00;349.76;134;5.15;2.33;1.06;3;28.52;2;3;0.82;
